CurrentDensity,BubbleDiameter,TemperatureIncrease,VoidFraction,Location
3500,50,0.07,0.01968,0.0132
3500,50,0.07,0.019537,0.013183
3500,50,0.07,0.019401,0.013167
3500,50,0.07,0.019276,0.013151
3500,50,0.07,0.019151,0.013134
3500,50,0.07,0.019026,0.013117
3500,50,0.07,0.018901,0.013101
3500,50,0.07,0.018776,0.013085
3500,50,0.07,0.018651,0.013068
3500,50,0.07,0.018526,0.013051
3500,50,0.07,0.018401,0.013035
3500,50,0.07,0.018276,0.013019
3500,50,0.07,0.018151,0.013002
3500,50,0.07,0.018026,0.012985
3500,50,0.07,0.017901,0.012969
3500,50,0.07,0.017776,0.012953
3500,50,0.07,0.017651,0.012936
3500,50,0.07,0.017526,0.012919
3500,50,0.07,0.017401,0.012903
3500,50,0.07,0.017276,0.012886
3500,50,0.07,0.017151,0.01287
3500,50,0.07,0.017026,0.012854
3500,50,0.07,0.016913,0.012837
3500,50,0.07,0.016807,0.01282
3500,50,0.07,0.0167,0.012804
3500,50,0.07,0.016594,0.012788
3500,50,0.07,0.016488,0.012771
3500,50,0.07,0.016381,0.012754
3500,50,0.07,0.016275,0.012738
3500,50,0.07,0.016169,0.012722
3500,50,0.07,0.016062,0.012705
3500,50,0.07,0.015956,0.012688
3500,50,0.07,0.01585,0.012672
3500,50,0.07,0.015743,0.012656
3500,50,0.07,0.015637,0.012639
3500,50,0.07,0.015531,0.012622
3500,50,0.07,0.015424,0.012606
3500,50,0.07,0.015318,0.01259
3500,50,0.07,0.015212,0.012573
3500,50,0.07,0.015105,0.012556
3500,50,0.07,0.014999,0.01254
3500,50,0.07,0.014893,0.012524
3500,50,0.07,0.014786,0.012507
3500,50,0.07,0.014689,0.01249
3500,50,0.07,0.014598,0.012474
3500,50,0.07,0.014506,0.012458
3500,50,0.07,0.014415,0.012441
3500,50,0.07,0.014324,0.012424
3500,50,0.07,0.014233,0.012408
3500,50,0.07,0.014142,0.012392
3500,50,0.07,0.014051,0.012375
3500,50,0.07,0.013959,0.012358
3500,50,0.07,0.013868,0.012342
3500,50,0.07,0.013777,0.012326
3500,50,0.07,0.013686,0.012309
3500,50,0.07,0.013595,0.012292
3500,50,0.07,0.013504,0.012276
3500,50,0.07,0.013413,0.01226
3500,50,0.07,0.013321,0.012243
3500,50,0.07,0.01323,0.012226
3500,50,0.07,0.013139,0.01221
3500,50,0.07,0.013048,0.012194
3500,50,0.07,0.012957,0.012177
3500,50,0.07,0.012866,0.01216
3500,50,0.07,0.012781,0.012144
3500,50,0.07,0.012701,0.012128
3500,50,0.07,0.012621,0.012111
3500,50,0.07,0.012542,0.012094
3500,50,0.07,0.012462,0.012078
3500,50,0.07,0.012383,0.012061
3500,50,0.07,0.012303,0.012045
3500,50,0.07,0.012224,0.012029
3500,50,0.07,0.012144,0.012012
3500,50,0.07,0.012065,0.011995
3500,50,0.07,0.011985,0.011979
3500,50,0.07,0.011905,0.011963
3500,50,0.07,0.011826,0.011946
3500,50,0.07,0.011746,0.011929
3500,50,0.07,0.011667,0.011913
3500,50,0.07,0.011587,0.011897
3500,50,0.07,0.011508,0.01188
3500,50,0.07,0.011428,0.011863
3500,50,0.07,0.011349,0.011847
3500,50,0.07,0.011269,0.011831
3500,50,0.07,0.011198,0.011814
3500,50,0.07,0.011129,0.011797
3500,50,0.07,0.01106,0.011781
3500,50,0.07,0.010991,0.011765
3500,50,0.07,0.010922,0.011748
3500,50,0.07,0.010853,0.011731
3500,50,0.07,0.010784,0.011715
3500,50,0.07,0.010715,0.011699
3500,50,0.07,0.010647,0.011682
3500,50,0.07,0.010578,0.011665
3500,50,0.07,0.010509,0.011649
3500,50,0.07,0.01044,0.011633
3500,50,0.07,0.010371,0.011616
3500,50,0.07,0.010302,0.011599
3500,50,0.07,0.010233,0.011583
3500,50,0.07,0.010164,0.011567
3500,50,0.07,0.010095,0.01155
3500,50,0.07,0.010026,0.011533
3500,50,0.07,0.0099601,0.011517
3500,50,0.07,0.0098997,0.011501
3500,50,0.07,0.0098392,0.011484
3500,50,0.07,0.0097788,0.011467
3500,50,0.07,0.0097184,0.011451
3500,50,0.07,0.009658,0.011435
3500,50,0.07,0.0095976,0.011418
3500,50,0.07,0.0095372,0.011401
3500,50,0.07,0.0094768,0.011385
3500,50,0.07,0.0094163,0.011369
3500,50,0.07,0.0093559,0.011352
3500,50,0.07,0.0092955,0.011335
3500,50,0.07,0.0092351,0.011319
3500,50,0.07,0.0091747,0.011303
3500,50,0.07,0.0091143,0.011286
3500,50,0.07,0.0090538,0.011269
3500,50,0.07,0.0089934,0.011253
3500,50,0.07,0.0089332,0.011236
3500,50,0.07,0.0088798,0.01122
3500,50,0.07,0.0088264,0.011204
3500,50,0.07,0.0087729,0.011187
3500,50,0.07,0.0087195,0.01117
3500,50,0.07,0.008666,0.011154
3500,50,0.07,0.0086126,0.011138
3500,50,0.07,0.0085592,0.011121
3500,50,0.07,0.0085057,0.011104
3500,50,0.07,0.0084523,0.011088
3500,50,0.07,0.0083988,0.011072
3500,50,0.07,0.0083454,0.011055
3500,50,0.07,0.008292,0.011038
3500,50,0.07,0.0082385,0.011022
3500,50,0.07,0.0081851,0.011006
3500,50,0.07,0.0081317,0.010989
3500,50,0.07,0.0080782,0.010972
3500,50,0.07,0.0080295,0.010956
3500,50,0.07,0.0079817,0.01094
3500,50,0.07,0.0079339,0.010923
3500,50,0.07,0.0078861,0.010906
3500,50,0.07,0.0078383,0.01089
3500,50,0.07,0.0077905,0.010874
3500,50,0.07,0.0077427,0.010857
3500,50,0.07,0.007695,0.01084
3500,50,0.07,0.0076472,0.010824
3500,50,0.07,0.0075994,0.010808
3500,50,0.07,0.0075516,0.010791
3500,50,0.07,0.0075038,0.010774
3500,50,0.07,0.007456,0.010758
3500,50,0.07,0.0074082,0.010742
3500,50,0.07,0.0073604,0.010725
3500,50,0.07,0.0073158,0.010708
3500,50,0.07,0.0072727,0.010692
3500,50,0.07,0.0072296,0.010676
3500,50,0.07,0.0071866,0.010659
3500,50,0.07,0.0071435,0.010642
3500,50,0.07,0.0071004,0.010626
3500,50,0.07,0.0070574,0.01061
3500,50,0.07,0.0070143,0.010593
3500,50,0.07,0.0069713,0.010576
3500,50,0.07,0.0069282,0.01056
3500,50,0.07,0.0068851,0.010544
3500,50,0.07,0.0068421,0.010527
3500,50,0.07,0.006799,0.01051
3500,50,0.07,0.0067559,0.010494
3500,50,0.07,0.006715,0.010478
3500,50,0.07,0.0066767,0.010461
3500,50,0.07,0.0066383,0.010444
3500,50,0.07,0.0066,0.010428
3500,50,0.07,0.0065617,0.010411
3500,50,0.07,0.0065233,0.010395
3500,50,0.07,0.006485,0.010379
3500,50,0.07,0.0064467,0.010362
3500,50,0.07,0.0064083,0.010345
3500,50,0.07,0.00637,0.010329
3500,50,0.07,0.0063317,0.010313
3500,50,0.07,0.0062933,0.010296
3500,50,0.07,0.006255,0.010279
3500,50,0.07,0.0062172,0.010263
3500,50,0.07,0.0061826,0.010247
3500,50,0.07,0.0061481,0.01023
3500,50,0.07,0.0061135,0.010213
3500,50,0.07,0.006079,0.010197
3500,50,0.07,0.0060445,0.010181
3500,50,0.07,0.0060099,0.010164
3500,50,0.07,0.0059754,0.010147
3500,50,0.07,0.0059408,0.010131
3500,50,0.07,0.0059063,0.010115
3500,50,0.07,0.0058717,0.010098
3500,50,0.07,0.0058372,0.010081
3500,50,0.07,0.0058026,0.010065
3500,50,0.07,0.0057699,0.010049
3500,50,0.07,0.005738,0.010032
3500,50,0.07,0.0057061,0.010015
3500,50,0.07,0.0056742,0.009999
3500,50,0.07,0.0056423,0.0099825
3500,50,0.07,0.0056104,0.009966
3500,50,0.07,0.0055785,0.0099495
3500,50,0.07,0.0055466,0.009933
3500,50,0.07,0.0055147,0.0099165
3500,50,0.07,0.0054828,0.0099
3500,50,0.07,0.0054509,0.0098835
3500,50,0.07,0.005419,0.009867
3500,50,0.07,0.0053895,0.0098505
3500,50,0.07,0.0053599,0.009834
3500,50,0.07,0.0053303,0.0098175
3500,50,0.07,0.0053008,0.009801
3500,50,0.07,0.0052712,0.0097845
3500,50,0.07,0.0052417,0.009768
3500,50,0.07,0.0052121,0.0097515
3500,50,0.07,0.0051826,0.009735
3500,50,0.07,0.005153,0.0097185
3500,50,0.07,0.0051234,0.009702
3500,50,0.07,0.005094,0.0096855
3500,50,0.07,0.0050664,0.009669
3500,50,0.07,0.0050388,0.0096525
3500,50,0.07,0.0050111,0.009636
3500,50,0.07,0.0049835,0.0096195
3500,50,0.07,0.0049559,0.009603
3500,50,0.07,0.0049282,0.0095865
3500,50,0.07,0.0049006,0.00957
3500,50,0.07,0.004873,0.0095535
3500,50,0.07,0.0048453,0.009537
3500,50,0.07,0.0048177,0.0095205
3500,50,0.07,0.004791,0.009504
3500,50,0.07,0.0047644,0.0094875
3500,50,0.07,0.0047379,0.009471
3500,50,0.07,0.0047113,0.0094545
3500,50,0.07,0.0046848,0.009438
3500,50,0.07,0.0046582,0.0094215
3500,50,0.07,0.0046317,0.009405
3500,50,0.07,0.0046051,0.0093885
3500,50,0.07,0.0045786,0.009372
3500,50,0.07,0.0045522,0.0093555
3500,50,0.07,0.0045264,0.009339
3500,50,0.07,0.0045006,0.0093225
3500,50,0.07,0.0044749,0.009306
3500,50,0.07,0.0044491,0.0092895
3500,50,0.07,0.0044233,0.009273
3500,50,0.07,0.0043975,0.0092565
3500,50,0.07,0.0043718,0.00924
3500,50,0.07,0.004346,0.0092235
3500,50,0.07,0.0043206,0.009207
3500,50,0.07,0.0042962,0.0091905
3500,50,0.07,0.0042718,0.009174
3500,50,0.07,0.0042474,0.0091575
3500,50,0.07,0.004223,0.009141
3500,50,0.07,0.0041986,0.0091245
3500,50,0.07,0.0041743,0.009108
3500,50,0.07,0.0041499,0.0090915
3500,50,0.07,0.0041255,0.009075
3500,50,0.07,0.0041018,0.0090585
3500,50,0.07,0.0040782,0.009042
3500,50,0.07,0.0040546,0.0090255
3500,50,0.07,0.004031,0.009009
3500,50,0.07,0.0040075,0.0089925
3500,50,0.07,0.0039839,0.008976
3500,50,0.07,0.0039603,0.0089595
3500,50,0.07,0.0039367,0.008943
3500,50,0.07,0.0039129,0.0089265
3500,50,0.07,0.0038891,0.00891
3500,50,0.07,0.0038653,0.0088935
3500,50,0.07,0.0038415,0.008877
3500,50,0.07,0.0038176,0.0088605
3500,50,0.07,0.0037938,0.008844
3500,50,0.07,0.00377,0.0088275
3500,50,0.07,0.003745,0.008811
3500,50,0.07,0.0037192,0.0087945
3500,50,0.07,0.0036934,0.008778
3500,50,0.07,0.0036676,0.0087615
3500,50,0.07,0.0036418,0.008745
3500,50,0.07,0.003616,0.0087285
3500,50,0.07,0.0035903,0.008712
3500,50,0.07,0.0035611,0.0086955
3500,50,0.07,0.0035303,0.008679
3500,50,0.08,0.0034995,0.0086625
3500,50,0.08,0.0034688,0.008646
3500,50,0.08,0.003438,0.0086295
3500,50,0.08,0.0034072,0.008613
3500,50,0.08,0.0033792,0.0085965
3500,50,0.08,0.0033615,0.00858
3500,50,0.08,0.0033438,0.0085635
3500,50,0.08,0.0033261,0.008547
3500,50,0.08,0.0033084,0.0085305
3500,50,0.08,0.0032907,0.008514
3500,100,0.72,0.43116,0.0165
3500,100,0.67,0.41891,0.016484
3500,100,0.62,0.40666,0.016467
3500,100,0.56,0.39441,0.016451
3500,100,0.51,0.38216,0.016434
3500,100,0.46,0.36991,0.016417
3500,100,0.41,0.35766,0.016401
3500,100,0.39,0.34156,0.016384
3500,100,0.37,0.32521,0.016368
3500,100,0.35,0.30887,0.016352
3500,100,0.33,0.29252,0.016335
3500,100,0.32,0.27617,0.016319
3500,100,0.3,0.25983,0.016302
3500,100,0.28,0.24784,0.016285
3500,100,0.28,0.2408,0.016269
3500,100,0.27,0.23376,0.016252
3500,100,0.26,0.22672,0.016236
3500,100,0.26,0.21968,0.01622
3500,100,0.25,0.21264,0.016203
3500,100,0.24,0.2056,0.016186
3500,100,0.24,0.20025,0.01617
3500,100,0.23,0.19624,0.016153
3500,100,0.23,0.19223,0.016137
3500,100,0.23,0.18822,0.016121
3500,100,0.22,0.18421,0.016104
3500,100,0.22,0.1802,0.016088
3500,100,0.21,0.17618,0.016071
3500,100,0.21,0.17236,0.016054
3500,100,0.21,0.16941,0.016038
3500,100,0.21,0.16646,0.016021
3500,100,0.2,0.16351,0.016005
3500,100,0.2,0.16056,0.015989
3500,100,0.2,0.15761,0.015972
3500,100,0.19,0.15466,0.015956
3500,100,0.19,0.15171,0.015939
3500,100,0.19,0.14889,0.015922
3500,100,0.19,0.14638,0.015906
3500,100,0.18,0.14387,0.015889
3500,100,0.18,0.14135,0.015873
3500,100,0.18,0.13884,0.015857
3500,100,0.18,0.13633,0.01584
3500,100,0.17,0.13382,0.015824
3500,100,0.17,0.13131,0.015807
3500,100,0.17,0.1288,0.01579
3500,100,0.17,0.12648,0.015774
3500,100,0.16,0.12418,0.015757
3500,100,0.16,0.12188,0.015741
3500,100,0.16,0.11958,0.015725
3500,100,0.16,0.11728,0.015708
3500,100,0.16,0.11499,0.015692
3500,100,0.15,0.11269,0.015675
3500,100,0.15,0.11039,0.015658
3500,100,0.15,0.10809,0.015642
3500,100,0.15,0.10599,0.015625
3500,100,0.15,0.10392,0.015609
3500,100,0.14,0.10184,0.015592
3500,100,0.14,0.099762,0.015576
3500,100,0.14,0.097684,0.01556
3500,100,0.14,0.095607,0.015543
3500,100,0.14,0.093529,0.015526
3500,100,0.13,0.091452,0.01551
3500,100,0.13,0.089374,0.015494
3500,100,0.13,0.087416,0.015477
3500,100,0.13,0.085711,0.01546
3500,100,0.13,0.084006,0.015444
3500,100,0.13,0.082301,0.015428
3500,100,0.12,0.080595,0.015411
3500,100,0.12,0.07889,0.015395
3500,100,0.12,0.077185,0.015378
3500,100,0.12,0.07548,0.015361
3500,100,0.12,0.073775,0.015345
3500,100,0.12,0.07207,0.015329
3500,100,0.12,0.070403,0.015312
3500,100,0.11,0.069168,0.015295
3500,100,0.11,0.067933,0.015279
3500,100,0.11,0.066698,0.015263
3500,100,0.11,0.065463,0.015246
3500,100,0.11,0.064228,0.015229
3500,100,0.11,0.062993,0.015213
3500,100,0.11,0.061758,0.015197
3500,100,0.11,0.060523,0.01518
3500,100,0.11,0.059288,0.015163
3500,100,0.1,0.058052,0.015147
3500,100,0.1,0.056877,0.015131
3500,100,0.1,0.056042,0.015114
3500,100,0.1,0.055207,0.015097
3500,100,0.1,0.054372,0.015081
3500,100,0.1,0.053537,0.015065
3500,100,0.1,0.052702,0.015048
3500,100,0.1,0.051867,0.015031
3500,100,0.1,0.051032,0.015015
3500,100,0.1,0.050197,0.014999
3500,100,0.1,0.049362,0.014982
3500,100,0.1,0.048526,0.014965
3500,100,0.1,0.047691,0.014949
3500,100,0.1,0.046982,0.014933
3500,100,0.09,0.046412,0.014916
3500,100,0.09,0.045841,0.014899
3500,100,0.09,0.045271,0.014883
3500,100,0.09,0.0447,0.014867
3500,100,0.09,0.04413,0.01485
3500,100,0.09,0.04356,0.014833
3500,100,0.09,0.042989,0.014817
3500,100,0.09,0.042419,0.014801
3500,100,0.09,0.041848,0.014784
3500,100,0.09,0.041278,0.014767
3500,100,0.09,0.040707,0.014751
3500,100,0.09,0.040139,0.014735
3500,100,0.09,0.039731,0.014718
3500,100,0.09,0.039324,0.014701
3500,100,0.09,0.038917,0.014685
3500,100,0.09,0.038509,0.014669
3500,100,0.09,0.038102,0.014652
3500,100,0.09,0.037694,0.014635
3500,100,0.09,0.037287,0.014619
3500,100,0.09,0.03688,0.014603
3500,100,0.09,0.036472,0.014586
3500,100,0.09,0.036065,0.01457
3500,100,0.09,0.035657,0.014553
3500,100,0.09,0.03525,0.014536
3500,100,0.08,0.034843,0.01452
3500,100,0.08,0.034508,0.014504
3500,100,0.08,0.034203,0.014487
3500,100,0.08,0.033899,0.01447
3500,100,0.08,0.033594,0.014454
3500,100,0.08,0.03329,0.014438
3500,100,0.08,0.032985,0.014421
3500,100,0.08,0.032681,0.014404
3500,100,0.08,0.032377,0.014388
3500,100,0.08,0.032072,0.014372
3500,100,0.08,0.031768,0.014355
3500,100,0.08,0.031463,0.014338
3500,100,0.08,0.031159,0.014322
3500,100,0.08,0.030854,0.014306
3500,100,0.08,0.03055,0.014289
3500,100,0.08,0.030279,0.014272
3500,100,0.08,0.030043,0.014256
3500,100,0.08,0.029807,0.01424
3500,100,0.08,0.029571,0.014223
3500,100,0.08,0.029335,0.014206
3500,100,0.08,0.029099,0.01419
3500,100,0.08,0.028863,0.014174
3500,100,0.08,0.028627,0.014157
3500,100,0.08,0.028391,0.01414
3500,100,0.08,0.028155,0.014124
3500,100,0.08,0.027919,0.014108
3500,100,0.08,0.027683,0.014091
3500,100,0.08,0.027447,0.014074
3500,100,0.08,0.027211,0.014058
3500,100,0.08,0.026975,0.014042
3500,100,0.08,0.026754,0.014025
3500,100,0.08,0.026564,0.014008
3500,100,0.08,0.026375,0.013992
3500,100,0.08,0.026185,0.013976
3500,100,0.08,0.025995,0.013959
3500,100,0.08,0.025805,0.013942
3500,100,0.08,0.025615,0.013926
3500,100,0.08,0.025426,0.01391
3500,100,0.08,0.025236,0.013893
3500,100,0.08,0.025046,0.013876
3500,100,0.08,0.024856,0.01386
3500,100,0.08,0.024667,0.013844
3500,100,0.08,0.024477,0.013827
3500,100,0.08,0.024287,0.01381
3500,100,0.08,0.024097,0.013794
3500,100,0.08,0.023907,0.013778
3500,100,0.08,0.023721,0.013761
3500,100,0.08,0.023562,0.013744
3500,100,0.08,0.023403,0.013728
3500,100,0.08,0.023243,0.013711
3500,100,0.07,0.023084,0.013695
3500,100,0.07,0.022924,0.013679
3500,100,0.07,0.022765,0.013662
3500,100,0.07,0.022606,0.013645
3500,100,0.07,0.022446,0.013629
3500,100,0.07,0.022287,0.013613
3500,100,0.07,0.022128,0.013596
3500,100,0.07,0.021968,0.013579
3500,100,0.07,0.021809,0.013563
3500,100,0.07,0.021649,0.013547
3500,100,0.07,0.02149,0.01353
3500,100,0.07,0.021331,0.013513
3500,100,0.07,0.021171,0.013497
3500,100,0.07,0.021012,0.013481
3500,100,0.07,0.02087,0.013464
3500,100,0.07,0.020732,0.013447
3500,100,0.07,0.020594,0.013431
3500,100,0.07,0.020456,0.013415
3500,100,0.07,0.020319,0.013398
3500,100,0.07,0.020181,0.013381
3500,100,0.07,0.020043,0.013365
3500,100,0.07,0.019905,0.013349
3500,100,0.07,0.019767,0.013332
3500,100,0.07,0.019629,0.013315
3500,100,0.07,0.019491,0.013299
3500,100,0.07,0.019353,0.013283
3500,100,0.07,0.019215,0.013266
3500,100,0.07,0.019077,0.013249
3500,100,0.07,0.018939,0.013233
3500,100,0.07,0.018801,0.013217
3500,100,0.07,0.018664,0.0132
3500,100,0.07,0.018526,0.013183
3500,100,0.07,0.018394,0.013167
3500,100,0.07,0.018274,0.013151
3500,100,0.07,0.018155,0.013134
3500,100,0.07,0.018035,0.013117
3500,100,0.07,0.017915,0.013101
3500,100,0.07,0.017796,0.013085
3500,100,0.07,0.017676,0.013068
3500,100,0.07,0.017556,0.013051
3500,100,0.07,0.017436,0.013035
3500,100,0.07,0.017317,0.013019
3500,100,0.07,0.017197,0.013002
3500,100,0.07,0.017077,0.012985
3500,100,0.07,0.016957,0.012969
3500,100,0.07,0.016838,0.012953
3500,100,0.07,0.016718,0.012936
3500,100,0.07,0.016598,0.012919
3500,100,0.07,0.016478,0.012903
3500,100,0.07,0.016359,0.012886
3500,100,0.07,0.016239,0.01287
3500,100,0.07,0.016119,0.012854
3500,100,0.07,0.016011,0.012837
3500,100,0.07,0.01591,0.01282
3500,100,0.07,0.015809,0.012804
3500,100,0.07,0.015707,0.012788
3500,100,0.07,0.015606,0.012771
3500,100,0.07,0.015505,0.012754
3500,100,0.07,0.015404,0.012738
3500,100,0.07,0.015303,0.012722
3500,100,0.07,0.015201,0.012705
3500,100,0.07,0.0151,0.012688
3500,100,0.07,0.014999,0.012672
3500,100,0.07,0.014898,0.012656
3500,100,0.07,0.014796,0.012639
3500,100,0.07,0.014695,0.012622
3500,100,0.07,0.014594,0.012606
3500,100,0.07,0.014493,0.01259
3500,100,0.07,0.014391,0.012573
3500,100,0.07,0.01429,0.012556
3500,100,0.07,0.014189,0.01254
3500,100,0.07,0.014088,0.012524
3500,100,0.07,0.013986,0.012507
3500,100,0.07,0.013894,0.01249
3500,100,0.07,0.013807,0.012474
3500,100,0.07,0.013721,0.012458
3500,100,0.07,0.013634,0.012441
3500,100,0.07,0.013548,0.012424
3500,100,0.07,0.013461,0.012408
3500,100,0.07,0.013375,0.012392
3500,100,0.07,0.013288,0.012375
3500,100,0.07,0.013202,0.012358
3500,100,0.07,0.013115,0.012342
3500,100,0.07,0.013029,0.012326
3500,100,0.07,0.012942,0.012309
3500,100,0.07,0.012856,0.012292
3500,100,0.07,0.012769,0.012276
3500,100,0.07,0.012683,0.01226
3500,100,0.07,0.012596,0.012243
3500,100,0.07,0.012509,0.012226
3500,100,0.07,0.012423,0.01221
3500,100,0.07,0.012336,0.012194
3500,100,0.07,0.01225,0.012177
3500,100,0.07,0.012163,0.01216
3500,100,0.07,0.012083,0.012144
3500,100,0.07,0.012007,0.012128
3500,100,0.07,0.011932,0.012111
3500,100,0.07,0.011856,0.012094
3500,100,0.07,0.011781,0.012078
3500,100,0.07,0.011706,0.012061
3500,100,0.07,0.01163,0.012045
3500,100,0.07,0.011555,0.012029
3500,100,0.07,0.011479,0.012012
3500,100,0.07,0.011404,0.011995
3500,100,0.07,0.011328,0.011979
3500,100,0.07,0.011253,0.011963
3500,100,0.07,0.011178,0.011946
3500,100,0.07,0.011102,0.011929
3500,100,0.07,0.011027,0.011913
3500,100,0.07,0.010951,0.011897
3500,100,0.07,0.010876,0.01188
3500,100,0.07,0.0108,0.011863
3500,100,0.07,0.010725,0.011847
3500,100,0.07,0.01065,0.011831
3500,100,0.07,0.010582,0.011814
3500,100,0.07,0.010517,0.011797
3500,100,0.07,0.010452,0.011781
3500,100,0.07,0.010386,0.011765
3500,100,0.07,0.010321,0.011748
3500,100,0.07,0.010256,0.011731
3500,100,0.07,0.01019,0.011715
3500,100,0.07,0.010125,0.011699
3500,100,0.07,0.010059,0.011682
3500,100,0.07,0.0099942,0.011665
3500,100,0.07,0.0099288,0.011649
3500,100,0.07,0.0098635,0.011633
3500,100,0.07,0.0097981,0.011616
3500,100,0.07,0.0097328,0.011599
3500,100,0.07,0.0096675,0.011583
3500,100,0.07,0.0096021,0.011567
3500,100,0.07,0.0095368,0.01155
3500,100,0.07,0.0094715,0.011533
3500,100,0.07,0.0094088,0.011517
3500,100,0.07,0.0093515,0.011501
3500,100,0.07,0.0092942,0.011484
3500,100,0.07,0.0092369,0.011467
3500,100,0.07,0.0091797,0.011451
3500,100,0.07,0.0091224,0.011435
3500,100,0.07,0.0090651,0.011418
3500,100,0.07,0.0090078,0.011401
3500,100,0.07,0.0089505,0.011385
3500,100,0.07,0.0088933,0.011369
3500,100,0.07,0.008836,0.011352
3500,100,0.07,0.0087787,0.011335
3500,100,0.07,0.0087214,0.011319
3500,100,0.07,0.0086641,0.011303
3500,100,0.07,0.0086069,0.011286
3500,100,0.07,0.0085496,0.011269
3500,100,0.07,0.0084923,0.011253
3500,100,0.07,0.0084352,0.011236
3500,100,0.07,0.0083845,0.01122
3500,100,0.07,0.0083337,0.011204
3500,100,0.07,0.008283,0.011187
3500,100,0.07,0.0082322,0.01117
3500,100,0.07,0.0081815,0.011154
3500,100,0.07,0.0081307,0.011138
3500,100,0.07,0.00808,0.011121
3500,100,0.07,0.0080292,0.011104
3500,100,0.07,0.0079784,0.011088
3500,100,0.07,0.0079277,0.011072
3500,100,0.07,0.0078769,0.011055
3500,100,0.07,0.0078262,0.011038
3500,100,0.07,0.0077754,0.011022
3500,100,0.07,0.0077247,0.011006
3500,100,0.07,0.0076739,0.010989
3500,100,0.07,0.0076232,0.010972
3500,100,0.07,0.0075769,0.010956
3500,100,0.07,0.0075315,0.01094
3500,100,0.07,0.0074861,0.010923
3500,100,0.07,0.0074408,0.010906
3500,100,0.07,0.0073954,0.01089
3500,100,0.07,0.00735,0.010874
3500,100,0.07,0.0073046,0.010857
3500,100,0.07,0.0072593,0.01084
3500,100,0.07,0.0072139,0.010824
3500,100,0.07,0.0071685,0.010808
3500,100,0.07,0.0071231,0.010791
3500,100,0.07,0.0070777,0.010774
3500,100,0.07,0.0070324,0.010758
3500,100,0.07,0.006987,0.010742
3500,100,0.07,0.0069416,0.010725
3500,100,0.07,0.0068992,0.010708
3500,100,0.07,0.0068583,0.010692
3500,100,0.07,0.0068174,0.010676
3500,100,0.07,0.0067765,0.010659
3500,100,0.07,0.0067356,0.010642
3500,100,0.07,0.0066947,0.010626
3500,100,0.07,0.0066538,0.01061
3500,100,0.07,0.0066129,0.010593
3500,100,0.07,0.0065721,0.010576
3500,100,0.07,0.0065312,0.01056
3500,100,0.07,0.0064903,0.010544
3500,100,0.07,0.0064494,0.010527
3500,100,0.07,0.0064085,0.01051
3500,100,0.07,0.0063676,0.010494
3500,100,0.07,0.0063284,0.010478
3500,100,0.07,0.0062913,0.010461
3500,100,0.07,0.0062542,0.010444
3500,100,0.07,0.0062171,0.010428
3500,100,0.07,0.00618,0.010411
3500,100,0.07,0.0061429,0.010395
3500,100,0.07,0.0061058,0.010379
3500,100,0.07,0.0060687,0.010362
3500,100,0.07,0.0060316,0.010345
3500,100,0.07,0.0059945,0.010329
3500,100,0.07,0.0059574,0.010313
3500,100,0.07,0.0059203,0.010296
3500,100,0.07,0.0058832,0.010279
3500,100,0.07,0.0058465,0.010263
3500,100,0.07,0.0058126,0.010247
3500,100,0.07,0.0057788,0.01023
3500,100,0.07,0.0057449,0.010213
3500,100,0.07,0.005711,0.010197
3500,100,0.07,0.0056771,0.010181
3500,100,0.07,0.0056432,0.010164
3500,100,0.07,0.0056094,0.010147
3500,100,0.07,0.0055755,0.010131
3500,100,0.07,0.0055416,0.010115
3500,100,0.07,0.0055077,0.010098
3500,100,0.07,0.0054738,0.010081
3500,100,0.07,0.00544,0.010065
3500,100,0.07,0.0054079,0.010049
3500,100,0.07,0.0053768,0.010032
3500,100,0.07,0.0053456,0.010015
3500,100,0.07,0.0053145,0.009999
3500,100,0.07,0.0052834,0.0099825
3500,100,0.07,0.0052522,0.009966
3500,100,0.07,0.0052211,0.0099495
3500,100,0.07,0.0051899,0.009933
3500,100,0.07,0.0051588,0.0099165
3500,100,0.07,0.0051277,0.0099
3500,100,0.07,0.0050965,0.0098835
3500,100,0.07,0.0050654,0.009867
3500,100,0.07,0.0050365,0.0098505
3500,100,0.07,0.0050077,0.009834
3500,100,0.07,0.0049789,0.0098175
3500,100,0.07,0.00495,0.009801
3500,100,0.07,0.0049212,0.0097845
3500,100,0.07,0.0048924,0.009768
3500,100,0.07,0.0048635,0.0097515
3500,100,0.07,0.0048347,0.009735
3500,100,0.07,0.0048058,0.0097185
3500,100,0.07,0.004777,0.009702
3500,100,0.07,0.0047483,0.0096855
3500,100,0.07,0.0047214,0.009669
3500,100,0.07,0.0046944,0.0096525
3500,100,0.07,0.0046675,0.009636
3500,100,0.07,0.0046406,0.0096195
3500,100,0.07,0.0046136,0.009603
3500,100,0.07,0.0045867,0.0095865
3500,100,0.07,0.0045598,0.00957
3500,100,0.07,0.0045329,0.0095535
3500,100,0.07,0.0045059,0.009537
3500,100,0.07,0.004479,0.0095205
3500,100,0.07,0.0044534,0.009504
3500,100,0.07,0.0044281,0.0094875
3500,100,0.07,0.0044027,0.009471
3500,100,0.07,0.0043774,0.0094545
3500,100,0.07,0.0043521,0.009438
3500,100,0.07,0.0043267,0.0094215
3500,100,0.07,0.0043014,0.009405
